identifier,tablet,sign,reading,context,note,image
3bbefee2-2c55-481b-adad-377c1d86308b,AD -270B,NA,na,a-na,,3bbefee2-2c55-481b-adad-377c1d86308b.png
d9399833-3386-4827-a8a3-14da0677ab4f,AD -270B,QA,qa,4 qa,,d9399833-3386-4827-a8a3-14da0677ab4f.png
f377acdd-face-4d63-b4ea-c9d850f24d1b,AD -270B,LUGAL,LUGAL,LUGAL,,f377acdd-face-4d63-b4ea-c9d850f24d1b.png
118a5041-0b20-4c3f-b1df-af6a940b1964,AD -270B,BI,BI,MU BI,,118a5041-0b20-4c3f-b1df-af6a940b1964.png
27fcbd71-9ef2-434e-b06f-a710286bc4b7,AD -270B,BIR,bir,e-bir,,27fcbd71-9ef2-434e-b06f-a710286bc4b7.png
b397a491-c5fc-458c-be89-88fedc81c30a,AD -270B,RU,ŠUB,ŠUB,,b397a491-c5fc-458c-be89-88fedc81c30a.png
5aa4c42b-7e8b-45b9-9fed-d41664e3a7a7,AD -270B,RI,ri,šath-ri,,5aa4c42b-7e8b-45b9-9fed-d41664e3a7a7.png
f6ab61f9-4804-4858-8067-e2eae373c997,AD -270B,NI,ni,pa-ni-šú,,f6ab61f9-4804-4858-8067-e2eae373c997.png
7a8f7eb2-b1df-4a40-af05-1f1ac44ae9fe,AD -270B,A',u,DÙ-'u,,7a8f7eb2-b1df-4a40-af05-1f1ac44ae9fe.png
253da771-759f-4893-b063-6fca7314714a,AD -270B,ITU,ITU,ITU BI,,253da771-759f-4893-b063-6fca7314714a.png
028341c2-320f-4180-9dbb-4c0dedfb4cc4,AD -270B,SAG,SAG,É.SAG.GÍL,,028341c2-320f-4180-9dbb-4c0dedfb4cc4.png
587fad75-fda2-4a28-80f9-ac50e8d041b3,AD -270B,PI,pe,né-pe-šú,,587fad75-fda2-4a28-80f9-ac50e8d041b3.png
1408f419-d9cb-4adf-aa4c-06cda94d5d50,AD -270B,ŠÚ,šú,né-pe-šú,,1408f419-d9cb-4adf-aa4c-06cda94d5d50.png
7d4f529e-9dc2-412f-af1a-90fe3431c2f6,AD -270B,E,e,e-nu-ma,,7d4f529e-9dc2-412f-af1a-90fe3431c2f6.png
8001a90a-91f4-42b6-bd63-5afa52ec5d43,AD -270B,MEŠ,MEŠ,LÚ.LAGAR.MEŠ,,8001a90a-91f4-42b6-bd63-5afa52ec5d43.png
366ede4c-7431-4e7b-848e-66d5380bcd14,AD -270B,TE,te,i-te-ri-mu-ú,,366ede4c-7431-4e7b-848e-66d5380bcd14.png
95cd213b-7b43-4395-af41-3003db43194f,AD -270B,MU,mu,i-te-ri-mu-ú,,95cd213b-7b43-4395-af41-3003db43194f.png
4d0ce724-b768-4237-8d89-128ac2b9aa89,AD -270B,UR,lik,I.A-lik-sa-an-dar,PN,4d0ce724-b768-4237-8d89-128ac2b9aa89.png
d0bb67c0-20e5-4eae-99d6-4411f29de7ff,AD -270B,SA,sa,I.A-lik-sa-an-dar,,d0bb67c0-20e5-4eae-99d6-4411f29de7ff.png
034edb13-09cb-47d1-a041-df64a4ddfed0,AD -270B,DAR,dar,I.A-lik-sa-an-dar,,034edb13-09cb-47d1-a041-df64a4ddfed0.png
34f5b278-d7b5-4a38-9212-c7371445714d,AD -270B,KI,KI,E.KI,,34f5b278-d7b5-4a38-9212-c7371445714d.png
24c39238-d848-47e9-9e4e-869e7beebcbe,AD -270B,RA,ra,a-ra-mu,,24c39238-d848-47e9-9e4e-869e7beebcbe.png
f2d9bd9d-a1a0-4196-a7e5-e15902a08fb2,AD -270B,LI,li,li-[li-si],,f2d9bd9d-a1a0-4196-a7e5-e15902a08fb2.png
0f0089cd-2f9d-4fe9-8647-79552aeadea8,BM 94728,ŠE,ŠE,14 GUR 1 (PI) 4 BÁN ŠE.BAR,,0f0089cd-2f9d-4fe9-8647-79552aeadea8.png
ec5e76b1-c539-4ba7-a649-a7f5f1658b28,BM 94728,GUR,GUR,2 GUR ka-si-ia,,ec5e76b1-c539-4ba7-a649-a7f5f1658b28.png
29eaf058-08e0-4a5b-9b8f-f6839fb9fd69,BM 94728,KI,ki,ina muh-hi ki-i-tu4,,29eaf058-08e0-4a5b-9b8f-f6839fb9fd69.png
9298e140-f280-4d84-bae0-25fdf17edd3b,BM 94728,NA,na,I.d.AG-na-din-MU,PN,9298e140-f280-4d84-bae0-25fdf17edd3b.png
90ca3c27-c99c-46ff-8ac5-6b2f23ff7166,YBC 11649,AS,as,NA4.as-pu,jasper,90ca3c27-c99c-46ff-8ac5-6b2f23ff7166.png
ec851f08-3a4c-4a4a-9074-35299281bed3,YBC 11649,BU,pu,NA4.as-pu,jasper,ec851f08-3a4c-4a4a-9074-35299281bed3.png
e696bda4-64ef-41e0-9f6a-bc2d401304d9,YBC 11649,ZAB,ṣab,ṣab-tu,,e696bda4-64ef-41e0-9f6a-bc2d401304d9.png
8b85d6f3-589e-4a95-8ddf-72fe6aa704ca,YBC 11649,TU,tu,ṣab-tu,,8b85d6f3-589e-4a95-8ddf-72fe6aa704ca.png
f784c345-e38b-4d69-90f6-af95c65353b7,YBC 11649,ŠÁ,šá,šá,,f784c345-e38b-4d69-90f6-af95c65353b7.png
28ba2f61-f001-432c-8d90-24b8860e1632,YBC 11649,UL,ul,ul-tu,,28ba2f61-f001-432c-8d90-24b8860e1632.png
f3481e1c-2685-4cd5-9c50-fa55ad9a9b89,YBC 11649,GAŠAN,GAŠAN,d.GAŠAN šá UNUG.KI,,f3481e1c-2685-4cd5-9c50-fa55ad9a9b89.png
39ce1734-bf26-4e73-a5bb-f2f73cb8651a,YBC 11649,UNUG,UNUG,UNUG.KI,,39ce1734-bf26-4e73-a5bb-f2f73cb8651a.png
b9cb9e55-7d85-4cf3-aa8a-b84e352e5a2b,YBC 11649,KI,KI,UNUG.KI,,b9cb9e55-7d85-4cf3-aa8a-b84e352e5a2b.png
284428ee-ed68-4706-a07c-8622e7ea94f0,YBC 11649,RI,ri,ú-ri-du-nu,,284428ee-ed68-4706-a07c-8622e7ea94f0.png
c2fabf6f-169f-4777-b39b-d7e35f27fa17,YBC 11649,Ú,ú,ú-ri-du-nu,,c2fabf6f-169f-4777-b39b-d7e35f27fa17.png
2c82075e-e268-4734-9044-616f9722c3e8,YBC 11649,DU,du,ú-ri-du-nu,,2c82075e-e268-4734-9044-616f9722c3e8.png
e82c0067-053a-44b7-8418-2f4bfb3494db,YBC 11649,NU,nu,ú-ri-du-nu,,e82c0067-053a-44b7-8418-2f4bfb3494db.png
636dd9a4-0861-44f8-9af1-b93aff02a5fb,YBC 11649,DUL,dul,dul-lu,,636dd9a4-0861-44f8-9af1-b93aff02a5fb.png
39d44b0a-9167-4371-8b8f-dbb1817db19b,YBC 11649,LU,lu,dul-lu,,39d44b0a-9167-4371-8b8f-dbb1817db19b.png
88ba3764-7005-493f-b054-b7546ba5efa6,YBC 11649,ŠI,IGI,ina IGI,,88ba3764-7005-493f-b054-b7546ba5efa6.png
b977d4c3-8031-4bb9-be7f-1d5861896b35,YBC 11649,KÙ,KÙ,LÚ.KÙ.DIM,,b977d4c3-8031-4bb9-be7f-1d5861896b35.png
0636d0e2-66c5-40a5-b4dc-9132bd0b0e0e,YBC 11649,ŠÀ,lìb,ina lìb-bi,,0636d0e2-66c5-40a5-b4dc-9132bd0b0e0e.png
03ac82ae-a175-407d-a707-ebeb451b0822,YBC 11649,GI,GI,KÙ.GI,,03ac82ae-a175-407d-a707-ebeb451b0822.png
d2b62bbc-d761-4b68-8a10-62f417bcacce,BM 102313,AB,ab,MÍ.in-ṣa-ab-tu4,PN,d2b62bbc-d761-4b68-8a10-62f417bcacce.png
5641a938-dc9f-44c9-8b78-26dda19b6e19,BM 102313,ZA,ṣa,MÍ.in-ṣa-ab-tu4,PN,5641a938-dc9f-44c9-8b78-26dda19b6e19.png
620cea8d-59aa-47cb-999f-0ff88d825173,BM 102313,MEŠ,MEŠ,lìb-bi-e.MEŠ,,620cea8d-59aa-47cb-999f-0ff88d825173.png
612d0092-5ece-4d01-97e1-ecdc3c7fdbe8,BM 102313,ṬU,GÍN,a-na 1 GÍN KÙ.BABBAR,,612d0092-5ece-4d01-97e1-ecdc3c7fdbe8.png
69cbef86-53b0-4fce-8c1c-f75233c78d4e,BM 102313,MUD,mut,I.re-mut-d.AG,PN,69cbef86-53b0-4fce-8c1c-f75233c78d4e.png
74ce2e12-c941-4222-a797-0e84d25fe6fe,BM 102313,QA,qa,tu-šá-an-qa-at,,74ce2e12-c941-4222-a797-0e84d25fe6fe.png
c3f75124-83a8-47c9-a107-f546e7620a3f,BM 102313,AN,an,tu-šá-an-qa-at,,c3f75124-83a8-47c9-a107-f546e7620a3f.png
77b899fd-6b54-44c6-af30-b3598dbeaea8,BM 102313,AD,at,tu-šá-an-qa-at,,77b899fd-6b54-44c6-af30-b3598dbeaea8.png
eb8de2b5-d260-47b7-8227-ad20345a2a68,BM 42609+,Ú,ú,LÚ.LUNGÀ-ú-tu,,eb8de2b5-d260-47b7-8227-ad20345a2a68.png
ef7cc761-7b06-4631-b969-19cdccb2d31e,BM 42609+,UD,BABBAR,É.BABBAR,,ef7cc761-7b06-4631-b969-19cdccb2d31e.png
3a82dc7e-e748-46ad-a116-27b657cd8b18,BM 42609+,DUB,DUB,I.DUB-NUMUN,PN,3a82dc7e-e748-46ad-a116-27b657cd8b18.png
35b6e48e-4e1c-4daf-bffe-5ea059cd7bc0,BM 42609+,KUL,NUMUN,I.DUB-NUMUN,PN,35b6e48e-4e1c-4daf-bffe-5ea059cd7bc0.png
48dd157f-0494-4b6c-b449-147bdbc6cf7e,BM 42609+,NUN,NUN,UD.KIB.NUN.KI,GN,48dd157f-0494-4b6c-b449-147bdbc6cf7e.png
b87e0ec4-a2f7-4b37-8025-3f4eb4dc1ffc,BM 42609+,KAR,KAR,I.KAR-d.AMAR.UTU,PN,b87e0ec4-a2f7-4b37-8025-3f4eb4dc1ffc.png
5c7ca45b-2183-44b4-bfbe-4e67513c0291,BM 42609+,HE,hi,ina muh-hi,,5c7ca45b-2183-44b4-bfbe-4e67513c0291.png
1ef5c4e3-5639-4bff-a328-73e70ed69cba,BM 42609+,BIT,É,LÚ-d.É.A,,1ef5c4e3-5639-4bff-a328-73e70ed69cba.png
026e255e-c475-481a-a1ed-33dbe3e64a49,BM 42609+,TUR,DUMU,PN DUMU šá PN,,026e255e-c475-481a-a1ed-33dbe3e64a49.png
27e7f920-0613-42d9-ab7a-18d41c9d03b6,BM 42609+,RID,SANGA,LÚ.SANGA-d.UTU,,27e7f920-0613-42d9-ab7a-18d41c9d03b6.png
b3dbc077-9363-46c2-91d6-962c9e2c1881,BM 42609+,TAR,haš,I.haš-da-a-a,PN,b3dbc077-9363-46c2-91d6-962c9e2c1881.png
2c566d11-c95e-4665-b89f-fe639e7eed56,BM 42609+,DA,da,I.haš-da-a-a,PN,2c566d11-c95e-4665-b89f-fe639e7eed56.png
8c4000d5-b08b-410e-a1fb-32804e3b7e2d,BM 42609+,KI,KI,UD.KIB.NUN.KI,GN,8c4000d5-b08b-410e-a1fb-32804e3b7e2d.png
97a1fd8a-fa9b-484e-ac9d-20cdc587fc71,BE 9 1,HU,hu,ina hu-ud,oblique stroke of following UD visible on photo,97a1fd8a-fa9b-484e-ac9d-20cdc587fc71.png
d8b40462-e2ba-4cb5-bedf-d0d3b9296cd8,BE 9 1,ŠÀ,ŠÀ,ina hu-ud ŠÀ-bi-šú,beginning of following BI visible on photo,d8b40462-e2ba-4cb5-bedf-d0d3b9296cd8.png
03f21972-abd6-447f-9f18-1d881f5d2000,BE 9 1,HU,paq,LÚ.paq-du,,03f21972-abd6-447f-9f18-1d881f5d2000.png
8856add1-8f33-4b6d-9166-dada761fd02a,BE 9 1,AR,ar,I.ar-šá-am,PN,8856add1-8f33-4b6d-9166-dada761fd02a.png
b0dbb02d-9e71-44e0-b2e1-0d20c467c721,BE 9 1,AM,am,I.ar-šá-am,PN;,b0dbb02d-9e71-44e0-b2e1-0d20c467c721.png
1a26ce9e-2641-4c13-aaa7-123167d040b9,BE 9 1,KI,ki,ki-a-am,,1a26ce9e-2641-4c13-aaa7-123167d040b9.png
8b08671f-c702-4835-9698-c9e00db4a4f3,BE 9 1,LU,UDU,152 UDU.DUMU.MEŠ,,8b08671f-c702-4835-9698-c9e00db4a4f3.png
9622e959-3319-445b-b786-5ad09a9abcc3,BE 9 1,U8,U8,603 U8,beginning of horizontal stroke of following RI visible on photo,9622e959-3319-445b-b786-5ad09a9abcc3.png
b10b60bc-4a07-45c6-a182-8e90db2022b7,BE 9 1,ÁB,lit,a-lit-tú,oblique strokes of following UD visible on photo,b10b60bc-4a07-45c6-a182-8e90db2022b7.png
d2d524b4-6b1e-4281-b943-00242815f191,BE 9 1,TA,ta,1097(!)-ta,,d2d524b4-6b1e-4281-b943-00242815f191.png
aad32e95-4555-4f45-8a31-8ae550d1d111,BE 9 1,ṢI,ṣe,ṣe-en BABBAR.MEŠ,,aad32e95-4555-4f45-8a31-8ae550d1d111.png
1c898978-f54a-43b8-9fc2-ee00aeaf7c1c,BE 9 1,UD,BABBAR,ṣe-en BABBAR.MEŠ,,1c898978-f54a-43b8-9fc2-ee00aeaf7c1c.png
9ec215b2-faeb-4864-b45a-218ba7a85cc4,BE 9 1,ÙZ,UD5,104 UD5 GAL-tú,beginning of horizontal stroke of following RI visible on photo,9ec215b2-faeb-4864-b45a-218ba7a85cc4.png
edabc3bd-e596-44bf-8ecd-cc72587287f0,BE 9 1,MÁŠ,MÁŠ,19 MÁŠ,beginning of horizontal stroke of following RI visible on photo,edabc3bd-e596-44bf-8ecd-cc72587287f0.png
25b46876-57eb-4231-bb11-42a3b4b1f063,BE 9 1,NAB,nap,nap-har PAP,beginning of horizontal stroke of following RI visible on photo,25b46876-57eb-4231-bb11-42a3b4b1f063.png
336c8e97-9695-45cb-b239-6aa6280269fb,BE 9 1,HAR,har,nap-har PAP,,336c8e97-9695-45cb-b239-6aa6280269fb.png
db502319-4677-48f5-b328-94b9f3b0562e,BE 9 1,EN,en,a-na 1+en UDU-tu4,ligature of 1 and EN,db502319-4677-48f5-b328-94b9f3b0562e.png
773975d0-74d2-42d0-9804-199ff9aa632c,BE 9 1,KA,ka,i-na ŠU+II-ka,,773975d0-74d2-42d0-9804-199ff9aa632c.png
98797771-8fe6-42c0-b728-d1e5cedaff47,BE 9 1,GI,gi,gi-iz-za-as-su,,98797771-8fe6-42c0-b728-d1e5cedaff47.png
2bcd80cc-3447-4f79-bdc1-55588b747a89,BE 9 1,IS,iz,gi-iz-za-as-su,,2bcd80cc-3447-4f79-bdc1-55588b747a89.png
83f8c6c0-85f8-4f70-a121-33095bd8a5fb,BE 9 1,ZA,za,gi-iz-za-as-su,,83f8c6c0-85f8-4f70-a121-33095bd8a5fb.png
85019d82-7742-4c32-8bf9-913a6c4c769d,BE 9 1,QA,SILÀ,1 SILÀ,beginning of following HI is visible on photo,85019d82-7742-4c32-8bf9-913a6c4c769d.png
4eb4d691-ea06-4c08-81dc-11e2a4441200,BE 9 1,IN,in,bi-in-nam-ma,,4eb4d691-ea06-4c08-81dc-11e2a4441200.png
a520addc-668c-43dd-9e8f-5f6b048a50db,BE 9 1,NAM,nam,bi-in-nam-ma,,a520addc-668c-43dd-9e8f-5f6b048a50db.png
11511e8b-2f5d-4da3-8147-a8902f0d9093,BE 9 1,ID,et,a-na 1+et UDU-tu4,ligature of 1 and ID,11511e8b-2f5d-4da3-8147-a8902f0d9093.png
ef6be7b8-2b21-4cb4-a9ff-869f96fce54b,BE 9 1,DUG,lud,lud-dak-ka,,ef6be7b8-2b21-4cb4-a9ff-869f96fce54b.png
dcb158ee-4795-476c-94eb-24e9dba91610,BE 9 1,DAG,dak,lud-dak-ka,beginning of horizontal stroke of following RI visible on photo,dcb158ee-4795-476c-94eb-24e9dba91610.png
3c3312da-f627-42c0-93f3-1b0ccef4e3e6,BE 9 1,KID,qit,mi-qit-tú,,3c3312da-f627-42c0-93f3-1b0ccef4e3e6.png
2efb308d-462b-43e0-b91a-b85d22024fe8,BE 9 1,UB,ár,ár-ku,,2efb308d-462b-43e0-b91a-b85d22024fe8.png
5e471639-427b-41ef-9ecc-3d1c76096889,BE 9 1,KU,ku,ár-ku,,5e471639-427b-41ef-9ecc-3d1c76096889.png
38360e79-d849-4392-9812-1804c5254607,BE 9 1,PI,pe,I.d+EN.LÍL-su-pe-e-mu-hur,,38360e79-d849-4392-9812-1804c5254607.png
87191b40-af22-459a-ac11-1e1597fc07bf,BE 9 1,LUH,làh,làh-ri,beginning of horizontal stroke of following RI visible on photo,87191b40-af22-459a-ac11-1e1597fc07bf.png
5282043b-9c74-4cf2-b1e8-0f8da4da4607,BE 9 1,UR,daš,id-daš-šú,,5282043b-9c74-4cf2-b1e8-0f8da4da4607.png
02afdf1b-17b7-4d22-86cb-cfdb2cc62a8f,BE 9 1,SU,su,su-ud-du-du,,02afdf1b-17b7-4d22-86cb-cfdb2cc62a8f.png
ff2da48c-ee17-425f-870f-e286e0c18ee2,BE 9 1,AR,ar,I.ar-tah-šá-as-su,PN,ff2da48c-ee17-425f-870f-e286e0c18ee2.png
516b8d49-81ae-4843-a90b-a43441bc2300,BE 9 1,DAH,tah,I.ar-tah-šá-as-su,PN,516b8d49-81ae-4843-a90b-a43441bc2300.png
5cfdca53-5d01-4911-878e-3fe2e91e2d73,BE 9 1,AS,as,I.ar-tah-šá-as-su,PN,5cfdca53-5d01-4911-878e-3fe2e91e2d73.png
1c1a989c-261b-4a1f-afda-cd599cb8de93,BE 9 1,ŠI,lim,I.mu-šal-lim-d+EN,PN,1c1a989c-261b-4a1f-afda-cd599cb8de93.png
c49f9959-9e7f-4c2e-99e7-753908f827ed,BM 79041,LÚ,LÚ,LÚ.ENGAR.MEŠ,,c49f9959-9e7f-4c2e-99e7-753908f827ed.png
75e2c56a-b122-49ca-9bf7-9f6fa7124a3a,BM 79041,MEŠ,MEŠ,LÚ.ENGAR.MEŠ,,75e2c56a-b122-49ca-9bf7-9f6fa7124a3a.png
af69f553-5546-43a7-81b8-a0c387960d3d,BM 79041,DU,Du,I.Du-ḫu-um-mu,PN,af69f553-5546-43a7-81b8-a0c387960d3d.png
eceeb142-afe9-4efc-8f63-d1970ac92dd8,BM 79041,HU,hu,I.Du-hu-um-mu,PN,eceeb142-afe9-4efc-8f63-d1970ac92dd8.png
a87a810f-031b-4d5e-bb34-cce175ace28c,BM 79041,UM,um,I.du-ḫu-um-mu,PN,a87a810f-031b-4d5e-bb34-cce175ace28c.png
cea9098b-a7f7-4318-94bb-762fdde50dbb,BM 79041,GUR,GUR,2 GUR,,cea9098b-a7f7-4318-94bb-762fdde50dbb.png
fbf61bd1-98a1-47fc-842f-acd235e17600,BM 79041,ŠEŠ,ŠEŠ,I.ŠEŠ.MEŠ-šá-a,PN,fbf61bd1-98a1-47fc-842f-acd235e17600.png
d84fd6d0-ea3b-4647-a8bc-f44097782ece,BM 79041,MEŠ,MEŠ,I.ŠEŠ.MEŠ-šá-a,PN,d84fd6d0-ea3b-4647-a8bc-f44097782ece.png
c8159bf6-16b7-4f54-80f6-ed5dff8b0c68,BM 79041,NAB,nap,I.nap-har-DINGIR,PN,c8159bf6-16b7-4f54-80f6-ed5dff8b0c68.png
98106a89-86da-4de6-98a6-95fd454f2a72,BM 79041,DIN,TIN,I.TIN.TIR.KI-IGI,PN,98106a89-86da-4de6-98a6-95fd454f2a72.png
35232185-2992-4d93-b36f-3795c4896a14,BM 79041,DIR,TIR,I.TIN.TIR.KI-IGI,PN,35232185-2992-4d93-b36f-3795c4896a14.png
db3bb101-c90e-432c-b5f0-21d0d56f76fc,BM 79041,KI,KI,I.TIN.TIR.KI-IGI,PN,db3bb101-c90e-432c-b5f0-21d0d56f76fc.png
9f3f17f4-ecfb-426f-95ca-298f099d24a4,BM 79041,ŠI,IGI,I.TIN.TIR.KI-IGI,PN,9f3f17f4-ecfb-426f-95ca-298f099d24a4.png
8d947fe1-20f9-4d6a-a9bf-9b70d8bf133b,BM 79041,ZA,za,I.za-bu-nu,PN,8d947fe1-20f9-4d6a-a9bf-9b70d8bf133b.png
ef9145c4-7676-485d-8b8c-830a9a443b7a,BM 79041,NU,nu,I.za-bu-nu,PN,ef9145c4-7676-485d-8b8c-830a9a443b7a.png
2c4c5053-5a59-4f87-a67e-1090ed34a75e,BM 79041,GI,GI,I.d.U.GUR-GI,PN,2c4c5053-5a59-4f87-a67e-1090ed34a75e.png
a5826ca2-323e-4178-89a7-a490eaca037e,BM 79041,AG,AG,I.d+AG-tu-kul-tu4,PN,a5826ca2-323e-4178-89a7-a490eaca037e.png
76af4f27-8e29-4d7d-a9c8-be20eadd3a06,BM 79041,TU,tu,I.d+AG-tu-kul-tu4,PN,76af4f27-8e29-4d7d-a9c8-be20eadd3a06.png
507656fa-8d42-4c18-86ab-00590c653bdb,BM 79041,KUL,kul,I.d+AG-tu-kul-tu4,PN,507656fa-8d42-4c18-86ab-00590c653bdb.png
15ff265c-1f3e-4787-b6a8-4c194b51a688,BM 79041,ŠÚ,šú,I.ŠEŠ-šú-nu,PN,15ff265c-1f3e-4787-b6a8-4c194b51a688.png
0ea033e0-f656-4347-8a6d-f32c26f34339,BM 79041,UD,UTU,I.d.UTU-NIGIN-ir,PN,0ea033e0-f656-4347-8a6d-f32c26f34339.png
725fbb69-df34-4474-b242-9704a712c91d,BM 79041,NIGIN,NIGIN,I.d.UTU-NIGIN-ir,PN,725fbb69-df34-4474-b242-9704a712c91d.png
7c3894a9-6484-4bf9-8f3d-dd0b026224be,BM 79041,IR,ir,I.d.UTU-NIGIN-ir,PN,7c3894a9-6484-4bf9-8f3d-dd0b026224be.png
e01beecc-b759-417a-a20e-8932add7353a,BM 79041,KAB,kab,I.kab-ti-ia,PN,e01beecc-b759-417a-a20e-8932add7353a.png
0e263bc2-fae5-4a85-a5d9-31606b93705f,BM 79041,TE,ti,I.kab-ti-ia,PN,0e263bc2-fae5-4a85-a5d9-31606b93705f.png
72191117-d68c-471a-81e1-28ff7d45a484,BM 79041,APIN,APIN,I.d.UTU-APIN-eš,PN,72191117-d68c-471a-81e1-28ff7d45a484.png
ea026deb-bcf2-417b-9b9a-1e90905943c8,BM 79041,EŠ,eš,I.d.UTU-APIN-eš,PN,ea026deb-bcf2-417b-9b9a-1e90905943c8.png
979cbd57-32f1-44e6-926c-4df58cb030d2,BM 79041,AG,AG,I.d+AG-ú-ṣal-la,PN,979cbd57-32f1-44e6-926c-4df58cb030d2.png
a4c1eb27-960e-42e3-8dcd-da2e89272f29,BM 79041,Ú,ú,I.d+AG-ú-ṣal-la,PN,a4c1eb27-960e-42e3-8dcd-da2e89272f29.png
fc909412-2894-4cc3-8ba1-30f4da4b8ec9,BM 79041,NI,ṣal,I.d+AG-ú-ṣal-la,PN,fc909412-2894-4cc3-8ba1-30f4da4b8ec9.png
57f2696a-0a00-47e9-8c85-eb21dd9c0ff8,BM 79041,MAN,man,I.man-ni-ki-i-d+AG,PN,57f2696a-0a00-47e9-8c85-eb21dd9c0ff8.png
279448bc-1f0f-4f1e-bd16-8f470f959551,BM 79041,NU,nu,I.Man-nu-ki-i-d+AG,PN,279448bc-1f0f-4f1e-bd16-8f470f959551.png
70f9610d-1e1e-4539-b74a-7ff89db4d7cb,BM 79041,KI,ki,I.man-ni-ki-i-d+AG,PN,70f9610d-1e1e-4539-b74a-7ff89db4d7cb.png
9ba1330c-54be-4fe0-ba96-00ba4fc3946e,BM 79041,I,i,I.man-ni-ki-i-d+AG,PN,9ba1330c-54be-4fe0-ba96-00ba4fc3946e.png
5cbcb044-b580-4a9b-9549-eaae56ced1f3,BM 79041,AG,AG,I.man-ni-ki-i-d+AG,PN,5cbcb044-b580-4a9b-9549-eaae56ced1f3.png
1c1399bc-d0c8-4f24-a7ce-9725df52325e,BM 79041,ÁŠ,áš,I.na-áš-ri,PN,1c1399bc-d0c8-4f24-a7ce-9725df52325e.png
02275016-a178-4b26-9b39-d1286b05151e,BM 85225,NE,LI9,d.LI9-SI4,DN,02275016-a178-4b26-9b39-d1286b05151e.png
31edb1ac-1d04-4ff4-bb25-7785dfd2d951,BM 85225,SU4,SI4,d.LI9-SI4,DN,31edb1ac-1d04-4ff4-bb25-7785dfd2d951.png
8a241632-b387-45bf-b8f4-3a0c24757800,BM 85225,ITU,ITI,ITI.KIN,,8a241632-b387-45bf-b8f4-3a0c24757800.png
f31c25ba-126c-463e-aeb7-a041f637c7ee,BM 85225,SU,KUŠ,[2 dan-nu].DUG la-IGI d.GIŠ.GIGIR KUŠ,,f31c25ba-126c-463e-aeb7-a041f637c7ee.png
7ba86f14-426c-4854-af83-d73a2e80df18,BM 85225,LA,la,[2 dan-nu].DUG la-IGI d.GIŠ.GIGIR KUŠ,,7ba86f14-426c-4854-af83-d73a2e80df18.png
3b4af422-185e-408a-8aee-d1116f4a9add,BM 85225,LU,lu,DUG.ka-ník lu-bu-uš-tu4,,3b4af422-185e-408a-8aee-d1116f4a9add.png
30e5bf28-0d9e-41e7-bf12-4f4759bb8ed7,BM 85225,ŠÁ,ník,DUG.ka-ník lu-bu-uš-tu4,,30e5bf28-0d9e-41e7-bf12-4f4759bb8ed7.png
9e63c065-0788-4113-912b-aa8e90a2039e,BM 85225,BU,bu,DUG.ka-ník-ku lu-bu-uš-tu4,,9e63c065-0788-4113-912b-aa8e90a2039e.png
12c0f8a6-17b1-4bd8-8a78-9b6b9eec1fa5,BM 85225,UŠ,uš,DUG.ka-ník-ku lu-bu-uš-tu4,,12c0f8a6-17b1-4bd8-8a78-9b6b9eec1fa5.png
ea27580c-49f7-4860-9bfb-e69c99411e20,BM 85225,AMAR,ṣur,I.d+AG-ku-ṣur-šú,PN,ea27580c-49f7-4860-9bfb-e69c99411e20.png
5a584bab-0a13-4fdc-a429-4bc7bacde468,BM 85225,GI,GI,I.d+AG-GI,PN,5a584bab-0a13-4fdc-a429-4bc7bacde468.png
e3689ee7-b320-4ef6-bf1c-42e4420cb1fb,BM 85225,IB,ib,I.d.AMAR.UTU-MU-ib-ni,PN,e3689ee7-b320-4ef6-bf1c-42e4420cb1fb.png
9c0255e6-e546-4f96-bf80-ca540cdb77b0,BM 85225,ŠU,šu,I.šu-la-a,PN,9c0255e6-e546-4f96-bf80-ca540cdb77b0.png
ce6f1b19-0028-41bc-81b9-0aee7d5025fe,BM 85225,EN,EN,I.d+AG-EN-šú-nu,PN,ce6f1b19-0028-41bc-81b9-0aee7d5025fe.png
49666321-06da-4365-a8e3-359c05faacb9,BM 85225,SUM,SUM,I.SUM.na-d+AG,PN,49666321-06da-4365-a8e3-359c05faacb9.png
99f44a9c-f502-4de2-9464-ec41862be148,BM 85225,TA,TA,TA u4-mu ru-qu-tu,,99f44a9c-f502-4de2-9464-ec41862be148.png
79e460ad-4367-443a-83b3-1653bb079bed,BM 85225,RU,ru,TA u4-mu ru-qu-tu,,79e460ad-4367-443a-83b3-1653bb079bed.png
1e53c8b6-1f01-4083-8a8d-3ec2038f12a8,BM 85225,ŠÀ,lìb,ina lìb-bi iš-ku-nu,,1e53c8b6-1f01-4083-8a8d-3ec2038f12a8.png
e29397e8-a01a-41b0-9c1b-c1954f3e492d,BM 85225,BA,BA,GIŠ.ŠUB.BA.MEŠ,,e29397e8-a01a-41b0-9c1b-c1954f3e492d.png
77ecd073-90c5-4d8d-8c1e-a98de877ff43,BM 85225,TU,tu,LÚ.LUNGÀ-ú-tu,,77ecd073-90c5-4d8d-8c1e-a98de877ff43.png
ab6e4fa3-14f4-42ee-80dd-b8a86d4afdcf,BM 85225,Ú,ú,LÚ.LUNGÀ-ú-tu,,ab6e4fa3-14f4-42ee-80dd-b8a86d4afdcf.png
